session_duration_sec,cart_value,total_lifetime_spend,total_orders,days_since_last_order,category_match,loyalty_tier_score,purchased
416.5,58.26,125.55,1,2,1,2,1
112.9,107.9,294.04,9,18,1,1,0
287.8,42.93,789.96,6,28,1,2,1
131.4,58.3,118.4,3,8,1,2,1
138.9,117.38,213.62,5,4,1,1,0
56.2,53.74,119.18,4,54,0,1,0
176.0,78.94,495.45,6,86,0,2,0
52.1,84.85,415.24,4,20,1,1,0
87.5,54.02,235.97,2,5,0,2,0
362.6,55.08,117.37,5,18,0,1,0
56.8,59.72,344.98,8,11,1,1,0
28.3,39.96,604.55,6,23,0,3,0
27.9,76.61,264.98,3,1,1,2,1
523.8,40.53,80.03,3,67,0,1,0
142.3,44.01,424.81,3,2,0,1,0
109.8,32.19,474.43,4,19,0,1,0
314.8,122.88,133.29,2,36,1,2,0
340.2,24.67,807.59,9,35,1,1,1
87.7,162.42,274.61,4,12,1,1,0
227.9,56.22,158.38,2,23,0,2,0
280.4,46.77,292.51,3,23,1,2,0
206.4,32.24,215.4,3,5,1,3,0
44.6,34.35,100.69,1,16,0,1,0
390.6,40.39,482.81,6,5,0,3,1
154.4,265.79,316.33,3,2,1,3,1
74.7,40.34,162.27,3,2,1,1,0
114.7,80.14,211.27,5,19,1,2,0
21.9,52.13,43.53,2,43,0,2,0
39.6,170.27,491.29,5,137,1,1,0
276.1,68.7,885.01,6,28,0,1,0
15.0,27.48,522.55,7,12,0,4,0
112.0,44.77,285.85,6,8,0,4,0
148.1,207.79,65.11,3,39,0,2,0
25.1,97.19,433.31,5,2,0,3,0
665.7,58.66,596.21,4,10,1,1,1
61.1,33.16,443.67,3,39,0,1,0
80.3,35.53,99.53,3,20,1,4,0
80.2,30.0,630.66,5,23,1,3,0
62.1,20.88,170.13,4,122,0,1,0
15.3,93.54,375.65,3,18,1,1,0
250.2,83.85,392.88,3,30,0,2,0
628.2,65.55,42.01,2,217,1,1,1
60.7,132.66,152.53,3,39,0,1,0
210.8,91.57,54.7,2,24,1,1,0
258.8,23.64,169.72,2,13,1,4,1
354.6,60.22,46.95,2,124,0,1,0
113.9,100.29,405.56,4,12,0,1,0
80.0,60.58,92.58,1,5,1,1,0
85.8,64.1,415.93,6,86,0,1,0
239.5,20.53,480.21,6,13,1,1,0
320.5,41.16,1189.7,8,30,1,2,1
51.1,80.52,125.38,3,35,1,1,0
98.4,54.85,575.17,5,10,0,2,0
433.0,22.47,311.67,3,19,0,1,0
310.8,99.4,531.4,5,6,0,2,0
769.3,53.37,259.77,4,71,1,3,1
267.6,63.52,240.71,5,29,0,1,0
104.9,23.82,523.03,5,73,1,4,0
175.8,18.97,831.93,6,10,0,2,0
209.7,65.64,440.64,3,33,1,2,0
29.7,123.1,247.55,3,9,0,2,0
156.5,97.62,301.32,4,12,1,1,0
237.4,89.5,261.45,4,15,1,3,1
48.0,69.14,125.3,1,27,1,4,1
288.1,26.58,0.0,0,999,1,3,0
172.8,13.71,693.55,8,8,0,1,0
562.4,224.59,324.29,5,2,0,1,1
22.8,53.19,669.21,5,49,0,1,0
70.5,41.91,170.24,3,25,1,2,0
180.6,62.81,109.24,1,13,1,1,0
78.3,32.15,675.76,7,2,1,3,1
240.6,45.07,188.06,3,4,0,2,0
271.1,160.13,0.0,0,999,0,3,0
34.5,74.31,871.45,7,22,1,2,0
144.8,84.98,172.73,2,16,1,1,0
143.0,56.17,397.96,4,28,1,2,0
98.0,113.86,290.14,2,56,1,4,1
501.3,112.08,358.71,5,38,1,2,1
331.3,52.32,503.43,4,67,1,1,1
230.0,60.42,309.12,3,32,1,1,0
240.5,125.04,291.48,3,4,1,2,0
126.5,62.64,54.19,2,6,1,4,1
471.9,48.57,138.61,1,17,1,1,0
228.5,50.76,248.59,5,11,1,2,1
250.0,44.86,326.06,4,35,1,1,0
371.1,62.16,588.81,5,33,1,2,1
72.7,45.78,527.41,6,21,1,2,0
311.2,62.06,143.95,7,34,1,1,0
54.1,38.28,1003.62,7,80,0,2,0
91.3,75.22,45.33,2,23,1,1,0
88.6,81.92,285.2,9,15,1,1,1
706.4,90.5,294.82,6,22,1,3,1
364.5,82.81,97.86,1,6,0,1,0
232.4,108.78,877.49,6,4,1,1,1
248.7,65.16,419.84,3,18,0,2,0
163.6,61.73,628.04,6,85,1,1,0
544.1,41.52,698.52,6,66,1,1,1
138.4,95.6,337.63,3,38,1,3,1
101.2,43.21,874.43,8,42,0,1,0
47.0,18.51,1381.72,11,65,0,2,0
292.7,40.27,320.93,5,82,0,2,0
253.7,99.92,146.24,3,36,1,1,0
102.3,88.36,195.58,3,17,0,1,0
19.6,70.55,184.23,7,6,1,1,0
343.7,198.37,0.0,0,999,1,1,0
17.1,75.43,464.54,4,35,1,1,0
233.9,36.14,143.24,3,17,1,2,0
647.7,34.11,372.77,7,3,1,3,1
118.6,82.74,1043.27,7,11,0,1,0
63.2,136.18,119.85,1,21,1,2,0
234.7,61.23,301.34,4,51,0,2,0
320.8,76.81,328.05,7,13,1,1,0
157.3,79.22,101.02,4,36,0,2,0
629.2,202.83,321.03,3,2,1,3,1
24.5,105.11,364.19,3,108,0,3,0
141.5,120.36,136.03,4,118,1,1,0
243.1,35.21,101.55,5,25,1,3,1
372.3,43.11,199.4,3,36,0,3,0
50.6,41.05,533.84,5,48,0,2,0
304.7,52.97,700.47,5,116,1,3,1
159.8,64.16,1074.72,8,26,1,1,1
105.9,73.63,766.56,7,47,1,4,1
40.4,58.62,251.65,2,8,0,2,0
375.8,40.46,331.31,5,6,1,1,1
45.8,30.68,103.73,2,41,0,1,0
81.7,78.19,180.74,5,85,1,1,0
76.7,92.07,87.22,2,28,0,2,0
384.2,54.4,725.9,5,26,1,3,1
216.0,20.48,281.79,2,28,1,1,0
301.7,104.48,52.2,2,70,0,2,0
66.9,52.99,324.37,4,53,0,1,0
191.5,25.03,342.67,5,54,0,2,0
167.6,60.77,942.59,9,4,0,3,0
337.0,108.71,250.77,4,47,0,1,0
440.8,47.34,225.92,4,49,0,1,0
17.2,11.37,0.0,0,999,1,1,0
216.8,51.3,286.25,2,21,1,4,1
24.6,39.2,185.45,4,4,1,2,0
158.3,67.57,252.94,5,17,0,1,0
76.0,61.64,372.43,5,34,1,1,0
81.0,44.84,447.28,4,9,0,2,0
93.4,43.16,83.44,2,5,0,1,0
189.8,127.48,161.66,2,34,1,2,0
88.2,82.47,646.55,5,58,1,2,1
252.5,80.92,302.57,6,6,0,1,0
108.3,101.02,52.39,2,78,0,1,0
27.7,52.72,413.66,3,44,1,2,0
290.6,147.33,367.14,3,38,0,1,0
75.6,74.08,665.07,6,5,0,1,0
117.1,65.57,219.47,7,88,1,4,1
223.2,73.52,547.65,4,22,1,4,1
87.7,51.2,417.79,7,26,1,1,0
25.5,40.36,142.48,3,24,1,2,0
99.3,114.86,250.12,3,25,1,1,0
535.3,28.95,559.86,4,57,1,4,1
199.8,30.56,746.46,5,4,1,1,0
215.4,57.29,199.67,2,22,0,2,0
195.1,35.44,721.08,5,32,1,1,0
54.9,20.51,315.73,4,5,1,1,0
112.5,29.9,47.71,2,29,1,1,0
265.2,36.08,335.01,6,24,1,3,1
34.2,76.06,355.43,6,9,0,2,0
73.6,54.62,730.51,6,10,0,4,1
73.2,103.63,72.3,2,3,0,1,0
116.8,28.85,213.69,5,41,1,1,0
722.5,32.07,299.57,3,6,1,1,1
27.6,69.28,110.94,3,52,1,1,0
146.6,39.3,253.25,3,73,1,2,0
50.6,49.6,98.23,4,10,1,1,0
650.3,30.14,0.0,0,999,1,2,0
36.6,28.83,138.09,1,5,1,1,0
108.0,38.38,401.21,3,26,1,3,1
256.0,107.19,29.57,1,110,1,3,0
234.5,24.65,193.66,2,10,1,3,0
113.9,114.48,167.5,5,6,1,2,0
91.6,101.34,26.96,1,31,0,2,0
106.2,44.76,397.4,4,64,0,3,0
70.2,61.5,377.68,4,68,1,3,0
56.4,72.65,64.4,2,14,1,1,0
133.8,89.28,200.34,3,51,0,2,0
71.3,32.04,61.16,1,30,1,3,0
76.0,95.4,258.08,4,44,1,2,0
207.5,64.5,253.26,4,38,1,1,1
637.6,33.54,381.62,3,5,1,2,1
181.6,64.92,461.78,7,15,0,1,0
29.4,33.3,314.78,5,48,1,2,0
29.1,60.18,23.85,1,47,1,2,0
559.4,46.02,859.27,7,5,0,1,1
78.5,67.0,423.14,4,21,1,1,0
32.4,69.34,321.93,5,67,1,3,0
179.5,123.56,314.96,4,52,1,1,0
190.9,86.28,369.69,3,29,0,2,0
203.2,77.58,129.5,2,8,0,1,0
71.0,19.75,326.15,4,13,0,1,0
17.7,105.2,67.72,3,35,1,1,0
618.5,47.22,418.14,3,50,0,1,1
67.0,30.16,273.05,4,32,0,1,0
217.9,179.85,0.0,0,999,0,1,0
235.7,39.27,297.56,3,29,0,4,0
184.5,131.32,176.94,2,1,1,1,0
82.6,73.2,360.6,5,44,1,1,0
71.9,82.77,139.91,1,61,1,2,0
178.9,60.5,335.94,5,2,1,3,1
376.9,34.11,748.94,5,17,0,2,1
542.8,92.2,490.35,4,63,0,1,0
35.1,70.13,274.87,2,30,1,2,0
45.3,69.53,170.28,3,22,0,1,0
536.2,63.75,87.39,3,3,1,3,1
255.1,52.05,223.49,3,44,1,2,0
401.2,92.58,182.22,3,39,1,3,1
55.8,81.47,111.55,4,30,0,3,0
174.4,98.62,58.59,2,3,0,1,0
232.4,53.47,170.62,4,34,1,3,1
220.2,50.88,207.34,3,2,0,3,0
109.4,43.56,283.16,2,57,0,1,0
17.8,64.83,527.55,5,67,0,2,0
172.4,20.35,143.59,2,25,0,1,0
67.5,230.73,371.77,3,62,1,2,1
122.7,40.8,469.52,5,17,1,1,0
583.8,121.11,371.34,5,12,1,1,1
106.7,46.57,116.3,3,22,0,2,0
344.6,85.58,562.06,4,27,0,2,0
52.6,154.72,101.11,1,48,1,1,0
215.9,82.81,385.52,5,31,1,1,0
694.1,149.59,230.93,3,64,1,2,1
34.3,117.0,0.0,0,999,1,1,0
16.5,32.67,86.66,2,25,0,1,0
117.3,93.05,297.12,4,42,0,3,0
32.5,75.32,84.57,3,22,1,1,0
263.4,38.76,121.56,4,78,1,4,0
457.8,111.21,265.26,3,2,1,2,1
117.5,28.28,417.03,6,42,1,1,0
68.9,107.07,340.61,3,23,1,1,0
117.6,93.77,1334.48,9,3,0,1,0
246.4,65.65,263.45,2,45,0,1,0
16.6,42.06,309.79,4,17,1,2,0
175.2,92.28,138.24,2,25,1,1,0
186.0,16.64,96.06,1,41,1,3,0
197.7,37.18,127.66,4,10,1,1,0
64.9,61.06,1780.75,12,12,0,1,1
240.4,65.68,590.12,4,15,1,3,1
32.3,37.76,559.94,4,46,0,1,0
55.0,38.35,424.34,4,132,0,2,0
392.9,84.36,341.62,4,15,0,3,0
256.6,33.27,223.74,2,31,1,1,0
17.5,49.05,243.48,4,13,0,1,0
66.4,28.19,653.95,5,69,1,1,0
58.4,63.11,225.0,6,90,0,1,0
71.8,54.01,373.36,3,7,1,2,0
66.2,15.76,265.54,2,35,1,4,0
26.6,24.68,252.73,6,78,1,2,0
125.6,125.55,164.43,2,22,0,3,1
252.5,39.75,815.49,6,14,1,1,1
183.0,76.48,434.12,3,78,0,3,0
216.1,31.86,878.34,7,10,1,2,1
30.2,136.32,569.27,4,8,0,3,0
559.7,19.5,425.43,3,70,0,3,1
343.2,118.34,294.73,2,33,1,3,1
309.3,65.55,294.97,4,7,0,1,0
326.7,90.88,57.3,1,34,0,2,0
500.8,126.63,818.26,8,69,0,1,1
156.4,71.53,89.1,2,4,1,1,0
55.2,157.3,184.82,2,10,0,1,0
187.6,125.43,476.54,5,31,0,3,0
259.5,89.2,124.84,1,5,0,1,0
256.0,113.98,335.17,5,78,1,3,1
147.7,61.75,491.19,5,30,1,3,1
27.8,34.31,412.28,3,29,1,1,0
98.5,211.75,74.83,1,2,1,1,0
471.4,64.33,377.3,4,18,0,1,0
173.1,73.61,611.79,5,8,0,2,0
154.1,25.49,157.36,3,55,1,1,0
71.4,131.2,133.75,4,14,1,1,0
97.7,72.42,434.54,4,17,0,1,0
421.3,84.32,272.65,4,34,1,1,0
212.6,91.14,556.87,8,42,1,3,1
293.7,39.06,563.65,4,52,0,1,0
124.0,129.14,292.09,4,7,1,1,0
194.1,77.13,1295.8,9,10,1,2,1
66.4,16.4,101.48,3,4,1,1,0
235.0,114.24,258.35,4,64,1,1,0
115.4,58.26,550.41,5,13,1,1,0
120.2,41.71,145.52,4,5,0,1,0
203.6,20.86,210.95,3,13,1,1,0
510.6,49.07,261.45,2,2,1,3,1
26.9,45.76,833.2,7,60,1,3,1
328.5,121.54,170.02,3,12,0,3,1
77.3,43.53,132.68,2,15,1,1,0
120.6,23.7,513.96,6,93,1,3,1
19.0,84.85,690.4,6,7,0,1,0
79.5,125.14,238.46,6,8,1,2,0
140.7,51.11,354.38,4,27,1,2,0
25.4,175.42,118.15,4,118,0,1,0
136.6,113.41,286.87,4,76,1,1,0
486.4,131.63,44.83,1,30,0,1,0
35.0,83.42,361.05,6,55,0,1,0
275.2,77.97,315.47,5,22,1,1,0
109.9,42.33,840.81,7,19,1,1,0
206.6,152.92,108.94,2,17,0,1,0
69.3,138.33,212.58,2,20,1,2,0
46.3,154.85,625.28,7,41,0,1,0
46.5,61.95,498.2,4,57,0,3,0
28.2,51.65,185.41,3,29,1,3,0
52.0,97.69,746.53,5,67,1,1,0
211.4,47.16,350.7,6,34,1,1,0
399.2,62.37,190.68,2,54,1,3,1
317.9,17.67,102.19,1,39,1,1,0
223.0,73.84,179.92,2,49,0,1,0
36.1,89.04,263.3,2,1,0,4,0
76.4,133.36,277.5,8,67,0,2,0
81.7,99.9,390.58,4,72,0,1,0
66.8,110.01,343.29,4,61,1,2,0
145.3,168.69,445.43,6,44,0,3,0
153.0,37.57,260.04,4,51,0,1,0
94.5,33.47,199.37,5,7,0,1,0
93.6,70.81,417.99,4,2,1,1,0
332.4,30.92,211.81,6,12,1,3,1
295.3,76.78,511.23,4,20,1,1,1
81.2,31.67,234.61,3,11,1,2,0
456.2,35.97,493.52,5,68,1,1,0
564.7,21.03,90.34,3,110,1,1,0
86.2,73.18,128.56,4,49,1,2,0
93.8,26.38,50.67,1,22,0,2,0
141.8,85.77,606.83,5,6,1,1,0
524.8,94.24,166.32,2,68,1,3,1
391.2,40.31,120.82,2,61,1,2,1
34.5,102.0,521.72,4,6,0,1,0
104.8,95.34,89.9,2,2,0,1,0
160.1,116.97,161.2,3,76,0,1,0
140.9,38.16,120.98,1,57,0,1,0
53.8,37.18,94.06,4,90,1,3,0
367.4,91.33,243.2,5,15,1,1,1
218.4,70.22,351.09,4,36,0,2,0
342.5,74.23,555.82,4,66,0,1,0
367.3,135.98,218.26,4,14,1,1,1
263.4,23.8,238.51,5,22,1,1,0
119.1,106.12,586.96,4,25,0,1,0
184.7,95.41,264.56,3,1,1,1,0
46.5,89.15,28.13,1,58,1,1,0
216.6,111.54,167.83,3,95,1,1,0
50.6,56.55,446.88,5,18,0,3,0
228.1,30.27,205.5,7,32,1,2,1
62.0,43.43,440.13,4,26,0,1,0
37.5,40.04,0.0,0,999,1,1,0
47.5,10.33,561.32,5,3,1,1,1
15.4,89.24,128.85,2,25,0,3,0
243.3,52.04,298.38,4,10,0,2,0
252.3,57.18,421.97,3,35,1,2,1
145.2,45.1,142.17,3,26,1,1,0
46.7,62.55,75.41,3,30,1,1,0
30.7,147.69,590.75,4,31,0,1,0
18.5,20.8,41.93,2,72,1,2,0
47.6,163.55,270.94,2,6,1,2,0
413.7,72.7,509.51,4,54,0,4,0
64.8,46.97,583.74,7,102,0,2,0
93.7,50.55,670.17,6,42,1,1,0
35.0,35.56,134.64,4,5,0,2,0
60.3,16.46,715.66,6,63,1,2,0
146.8,31.81,853.22,7,52,0,1,0
183.5,62.7,53.35,2,66,0,1,0
65.7,54.27,0.0,0,999,0,2,0
25.7,82.66,573.04,4,57,0,1,0
104.3,45.37,718.24,5,6,1,3,1
63.0,41.6,443.96,3,29,1,3,0
59.6,196.2,632.2,6,27,0,1,0
593.8,36.15,191.73,5,75,0,2,0
187.4,37.61,294.7,4,66,0,1,0
161.5,110.46,343.51,3,42,1,2,0
111.7,95.2,113.8,2,7,1,2,0
115.8,49.05,501.27,4,54,1,1,0
155.1,99.83,527.91,4,32,1,3,1
229.6,67.29,477.05,4,56,0,1,0
233.0,45.68,322.37,5,92,0,1,0
48.9,91.48,465.57,4,20,0,1,0
139.8,63.36,176.38,6,45,0,4,0
110.6,17.11,381.47,6,119,0,2,0
383.0,91.54,478.11,4,8,0,1,0
194.7,57.88,246.65,2,62,0,3,0
151.9,140.98,122.88,2,6,0,1,0
37.1,102.51,289.68,2,1,0,2,0
182.5,70.47,222.1,4,62,1,4,0
37.4,49.92,423.21,4,106,0,2,0
89.0,62.32,1208.39,9,2,0,1,1
42.7,35.0,641.77,7,62,1,3,0
227.0,70.46,0.0,0,999,0,1,0
56.6,147.15,284.9,6,40,1,3,0
104.5,175.16,136.61,3,21,1,4,1
421.8,122.88,284.62,7,18,1,1,1
56.1,68.06,232.78,3,16,0,1,0
142.6,23.7,364.92,4,16,1,3,1
112.8,60.03,516.3,4,91,0,1,0
18.3,106.44,144.77,3,56,1,3,0
298.3,99.59,472.71,4,13,0,1,0
27.9,56.61,440.94,4,45,0,1,0
130.7,53.88,102.49,1,36,1,2,0
163.1,78.85,512.92,8,62,1,1,1
193.2,64.64,245.36,4,4,0,1,0
225.0,59.84,1067.96,9,40,0,2,0
67.6,58.09,55.69,1,10,0,1,0
16.8,132.84,314.32,5,10,1,1,0
246.4,32.08,872.85,6,41,0,2,0
153.1,51.96,449.4,3,74,0,2,0
340.5,53.79,121.34,6,24,0,2,0
325.1,69.17,327.84,3,21,1,1,0
348.6,63.42,627.31,7,56,0,2,0
134.5,60.9,319.29,4,1,1,1,0
88.1,33.38,111.67,2,41,0,1,0
297.3,63.37,171.86,2,2,1,1,0
123.0,90.14,396.77,5,10,0,2,0
51.5,70.59,288.68,4,37,1,1,0
362.6,31.7,521.9,4,16,1,1,1
400.5,66.58,165.55,3,12,0,2,0
128.0,64.07,488.36,5,24,1,2,1
29.2,50.72,529.39,4,63,0,1,0
103.3,71.05,883.62,6,19,1,2,0
307.9,42.41,688.5,7,25,1,3,1
432.7,92.44,350.42,4,6,0,1,0
55.9,169.01,517.07,4,20,1,3,1
27.5,97.1,89.0,2,1,1,3,0
392.7,38.24,611.41,6,60,1,2,1
103.8,89.53,85.03,3,8,0,1,0
155.5,102.69,211.6,2,83,1,3,1
634.9,78.11,246.91,2,15,0,1,0
27.4,82.87,0.0,0,999,0,2,0
203.1,59.91,390.88,3,17,0,2,0
28.9,28.6,180.18,5,6,1,1,0
99.7,57.46,85.72,2,24,1,2,0
308.2,34.75,901.13,7,10,1,2,1
117.3,54.48,72.42,2,13,1,2,0
1071.9,44.8,860.81,8,13,0,1,1
162.4,33.3,291.63,5,14,0,1,0
84.7,129.82,261.44,5,23,0,1,0
59.7,62.64,104.52,1,5,1,1,0
92.7,45.75,67.76,2,10,0,2,0
98.9,21.5,189.4,2,33,0,1,0
27.8,99.64,420.56,3,47,1,1,0
98.0,71.97,392.05,3,10,1,2,0
127.3,182.91,522.58,4,10,1,1,1
245.9,40.31,356.28,6,22,0,1,0
207.5,123.82,333.5,3,131,0,1,0
237.1,57.45,485.66,4,27,1,2,1
16.5,35.91,548.73,4,56,1,1,0
59.2,49.0,326.02,6,83,0,1,0
210.1,67.18,594.56,5,34,0,1,0
134.1,45.78,150.59,3,25,1,4,1
16.0,29.26,118.06,5,48,0,1,0
308.8,35.12,82.64,1,13,1,2,0
281.8,84.96,358.7,3,119,1,3,1
158.1,32.37,239.34,5,22,1,1,1
27.4,42.11,157.9,6,87,0,1,0
276.8,33.13,617.33,9,47,0,3,0
172.7,73.05,324.62,7,8,1,1,0
289.2,235.11,278.69,4,9,1,1,1
265.8,82.91,977.96,7,15,0,2,1
307.4,39.14,350.12,3,16,0,2,0
146.4,73.0,273.93,4,1,0,4,0
42.2,40.63,186.77,3,64,0,1,0
215.2,69.03,139.76,1,10,1,3,1
189.4,138.79,406.65,3,58,0,4,0
259.0,60.64,394.13,4,22,0,1,0
48.5,76.03,132.97,2,30,0,1,0
54.0,62.21,492.01,4,26,1,4,1
413.0,104.7,425.14,4,96,0,3,0
264.5,91.03,93.41,1,18,0,1,0
444.9,50.33,696.07,6,17,1,1,1
270.9,91.06,149.92,4,32,0,2,0
178.7,69.37,704.6,5,16,1,1,0
206.1,47.88,439.44,3,31,1,1,0
410.9,48.37,66.08,1,28,0,1,0
170.6,68.14,1001.59,7,49,0,1,0
195.1,75.38,617.29,5,152,1,1,0
45.6,56.61,569.34,4,125,1,2,0
130.6,76.45,278.54,2,5,0,2,0
241.8,38.47,184.47,4,20,0,2,0
71.9,31.48,161.41,3,19,1,1,0
55.7,23.5,269.39,5,7,0,2,0
82.8,84.16,129.03,4,45,0,3,0
64.8,22.15,215.1,3,114,0,2,0
58.6,75.99,201.42,3,6,0,3,0
114.6,46.18,323.58,5,11,0,1,0
444.2,51.33,196.09,3,64,0,3,0
142.3,51.77,56.14,2,12,0,2,0
52.5,211.33,220.88,5,20,1,2,0
29.4,42.86,350.81,6,45,1,1,0
229.4,34.5,542.27,4,5,1,2,1
101.9,163.63,280.9,2,25,0,1,0
325.5,25.09,285.39,5,4,0,1,0
208.9,28.91,330.72,3,12,0,2,0
301.3,100.73,391.74,3,9,0,2,0
72.1,77.51,257.41,3,44,1,1,0
227.2,48.25,472.88,4,6,0,2,0
70.2,32.0,293.73,2,36,1,3,0
518.6,15.9,246.53,6,29,1,3,1
197.1,143.14,87.46,3,37,1,3,1
85.6,91.2,412.81,4,69,1,3,1
71.5,134.26,258.31,3,26,1,2,0
53.1,111.58,234.23,4,42,0,1,0
228.5,79.81,695.78,5,54,0,1,0
59.4,42.14,649.79,5,40,1,3,1
177.8,32.08,163.12,3,13,0,1,0
70.3,117.89,120.65,1,107,0,3,0
210.2,46.25,127.69,1,3,0,1,0
318.7,33.23,186.88,3,16,1,1,0
285.9,40.31,98.67,3,57,0,1,0
272.5,122.09,391.66,3,15,0,2,0
52.4,35.35,162.91,5,26,1,1,0
31.7,48.42,739.97,9,5,1,4,1
231.1,57.49,90.53,2,64,1,3,0
97.7,70.4,421.71,3,88,1,2,0
116.9,33.65,203.55,6,136,0,2,0
20.7,56.35,140.79,4,3,0,3,0
69.1,101.84,556.12,5,8,1,3,1
21.2,183.08,140.17,3,23,1,1,0
395.4,29.97,186.03,5,11,1,3,1
65.2,33.02,41.87,1,34,1,1,0
161.7,36.12,487.33,5,62,1,3,1
22.2,87.75,195.77,4,5,0,1,0
212.8,31.33,207.12,3,1,1,1,0
85.2,55.17,260.93,2,167,0,1,0
425.8,51.8,85.67,2,20,1,3,1
409.3,192.37,382.25,3,3,0,1,1
85.8,42.64,966.42,8,30,0,1,0
431.2,41.1,512.21,4,46,1,2,1
1016.1,87.7,260.45,4,54,0,3,1
329.2,72.87,407.04,5,28,0,1,0
350.4,39.4,447.64,4,38,1,2,1
66.5,127.01,99.46,4,22,1,1,0
169.7,24.61,744.02,7,32,1,2,1
27.5,58.59,142.45,4,100,0,1,0
33.0,49.79,344.7,6,144,0,1,0
1240.0,55.59,125.27,1,33,0,1,1
86.2,39.18,102.6,1,29,1,1,0
263.2,56.33,201.68,2,14,1,1,0
310.8,68.1,247.49,5,13,0,3,1
366.4,12.21,213.65,2,85,1,3,0
1102.9,45.1,185.61,5,36,1,1,1
64.8,36.31,436.27,3,21,1,3,0
22.4,157.47,317.1,6,36,0,3,0
110.3,78.26,637.39,5,5,0,1,0
40.1,35.05,0.0,0,999,0,2,0
19.1,43.65,84.67,2,25,1,1,0
95.5,50.94,63.8,3,14,1,2,0
290.6,43.06,534.63,4,1,1,1,1
165.3,81.74,835.23,7,38,1,3,1
82.5,142.08,80.11,2,115,1,3,0
206.2,8.29,511.8,4,27,0,1,0
62.5,49.07,376.08,3,14,0,1,0
17.6,182.52,399.83,5,18,0,1,0
275.2,50.26,143.09,1,28,1,1,0
190.9,70.44,478.37,5,39,1,1,0
273.6,14.1,310.3,4,7,1,1,1
22.1,126.16,130.32,6,90,0,3,0
341.7,29.63,575.44,4,18,1,3,1
188.9,77.13,146.75,4,33,1,1,0
164.2,33.16,234.02,4,80,1,1,0
191.4,10.21,688.96,6,29,0,1,0
374.7,72.96,82.78,4,38,1,2,1
174.1,92.42,543.22,6,33,1,1,0
171.6,57.53,203.29,5,10,1,3,1
856.6,27.34,114.65,5,109,1,1,1
269.4,203.57,310.25,3,21,0,1,0
120.1,90.36,491.94,5,4,0,1,0
236.2,66.41,577.29,5,204,1,2,1
103.7,114.47,602.21,6,35,1,2,1
61.8,43.04,464.75,6,31,0,1,0
178.5,166.52,246.66,3,82,0,4,0
489.1,91.33,97.23,2,26,1,1,1
491.5,108.18,216.19,7,15,0,1,0
90.3,48.46,263.82,2,7,0,2,0
150.0,29.14,219.74,2,55,1,2,0
57.8,67.0,251.86,7,14,1,1,0
993.0,44.21,489.16,9,24,0,2,1
729.5,177.92,264.44,2,24,1,3,1
203.7,24.12,579.11,4,45,0,1,0
308.7,132.54,737.09,6,38,0,4,1
241.0,19.22,282.28,3,19,1,3,0
176.9,33.07,531.96,4,19,1,2,1
24.9,18.95,304.46,3,11,0,2,0
124.2,43.11,665.54,6,14,1,2,1
217.2,52.63,382.51,3,41,1,3,1
218.7,39.73,132.04,2,28,1,3,1
99.1,77.08,853.93,7,2,0,2,0
526.6,52.88,140.71,3,24,1,3,1
48.0,14.37,45.25,1,102,0,1,0
139.9,31.93,250.95,2,4,1,1,0
226.3,48.14,279.88,3,4,0,3,0
230.0,111.61,0.0,0,999,1,1,0
203.3,64.4,264.15,3,104,0,2,0
73.0,44.49,1177.04,8,1,1,2,0
45.6,22.27,544.97,4,14,1,1,0
196.9,66.12,429.92,5,3,0,1,0
179.6,127.1,273.4,3,11,1,2,1
50.6,49.47,399.4,4,27,1,2,0
234.8,33.96,245.61,2,20,0,2,0
124.3,84.12,133.59,1,15,0,1,0
213.3,114.22,78.1,2,8,0,2,0
341.9,53.73,203.33,2,32,1,1,0
48.5,90.0,148.6,3,29,0,4,0
18.5,45.95,403.33,4,36,1,1,0
286.8,92.55,126.81,3,52,0,2,0
184.3,130.86,750.21,6,43,1,2,1
231.5,100.73,317.76,3,104,0,1,0
342.8,82.09,397.74,3,7,0,2,0
307.2,156.4,571.11,4,100,1,1,1
598.6,51.01,424.23,3,7,1,1,1
153.2,82.07,310.97,8,61,0,1,0
135.7,52.07,482.91,7,51,0,1,0
107.5,82.1,248.41,3,37,0,2,0
45.0,90.51,490.25,4,41,1,4,0
168.0,104.6,131.56,6,39,1,2,0
73.4,61.63,982.16,7,25,1,2,1
472.6,16.97,510.58,7,2,0,1,0
172.5,52.73,1020.44,10,29,1,1,0
176.7,88.66,442.44,3,17,1,2,1
93.9,72.66,673.73,5,11,1,1,0
24.6,79.15,201.25,3,23,1,2,0
20.8,93.89,248.96,3,62,0,3,0
114.1,29.11,120.09,1,29,1,1,0
30.9,96.74,233.32,2,110,1,2,0
183.0,160.92,446.5,4,18,1,3,1
398.1,48.14,106.95,5,7,1,2,1
401.1,105.88,229.36,5,13,0,1,0
208.7,63.92,195.27,4,6,1,2,0
57.7,77.86,105.16,2,38,0,3,0
372.8,99.93,65.01,2,6,0,2,0
406.0,72.41,624.29,5,24,0,2,1
54.4,46.35,0.0,0,999,1,1,0
255.7,74.37,724.96,6,19,1,1,1
75.8,33.85,564.39,4,17,0,1,0
307.1,22.55,242.77,4,8,0,2,0
1075.5,135.77,157.98,2,47,0,2,1
20.5,80.25,94.13,3,12,1,1,0
424.8,91.09,58.33,1,153,0,2,0
